food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
NONIND_0541,Taiwanvermicelli,Non-Indian reference food,68.0,Henry et al. GI tables (non-Indian cohort),62.5,56.3,68.8,High,0.88,100,91.9,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0542,Sautaochicken-flavouredSichuanspicy,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),43.1,38.8,47.4,High,0.88,100,66.3,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0543,Dollfriednoodles,Non-Indian reference food,88.0,Henry et al. GI tables (non-Indian cohort),41.8,37.6,46.0,High,0.88,100,47.5,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0544,Gardenmilkbarbun,Non-Indian reference food,73.0,Henry et al. GI tables (non-Indian cohort),34.8,31.3,38.2,High,0.88,100,47.6,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0545,Linolaseedbread,Non-Indian reference food,90.0,Henry et al. GI tables (non-Indian cohort),38.5,34.7,42.4,High,0.88,100,42.8,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0546,"Roundleafyellowyam,boiled",Non-Indian reference food,68.0,Henry et al. GI tables (non-Indian cohort),15.2,13.7,16.8,Medium,0.88,100,22.4,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0547,"Roundleafyellowyam,roasted",Non-Indian reference food,80.0,Henry et al. GI tables (non-Indian cohort),21.5,19.3,23.6,High,0.88,100,26.8,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0548,"Negroyam,boiled",Non-Indian reference food,73.0,Henry et al. GI tables (non-Indian cohort),15.5,14.0,17.1,Medium,0.88,100,21.3,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0549,"Negroyam,roasted",Non-Indian reference food,73.0,Henry et al. GI tables (non-Indian cohort),18.8,16.9,20.7,Medium,0.88,100,25.7,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0550,"Luceayam,boiled",Non-Indian reference food,74.0,Henry et al. GI tables (non-Indian cohort),13.5,12.1,14.8,Medium,0.88,100,18.2,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0551,"Luceayam,roasted",Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),19.4,17.5,21.4,Medium,0.88,100,25.2,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0552,"Whiteyam,boiled",Non-Indian reference food,75.0,Henry et al. GI tables (non-Indian cohort),15.7,14.1,17.3,Medium,0.88,100,20.9,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0553,"Whiteyam,roasted",Non-Indian reference food,80.0,Henry et al. GI tables (non-Indian cohort),18.7,16.8,20.5,Medium,0.88,100,23.4,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0554,"Sweetyam,boiled",Non-Indian reference food,79.0,Henry et al. GI tables (non-Indian cohort),13.3,11.9,14.6,Medium,0.88,100,16.8,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0555,"Sweetyam,roasted",Non-Indian reference food,82.0,Henry et al. GI tables (non-Indian cohort),21.3,19.2,23.4,High,0.88,100,26.0,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0556,"Sweetpotato,boiled",Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),9.8,8.8,10.8,Low,0.88,100,21.3,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0557,"Sweetpotato,roasted",Non-Indian reference food,82.0,Henry et al. GI tables (non-Indian cohort),24.4,22.0,26.9,High,0.88,100,29.8,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0558,"Sweetpotato,baked",Non-Indian reference food,94.0,Henry et al. GI tables (non-Indian cohort),28.0,25.2,30.8,High,0.88,100,29.8,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0559,"Sweetpotato,fried",Non-Indian reference food,76.0,Henry et al. GI tables (non-Indian cohort),22.6,20.4,24.9,High,0.88,100,29.8,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0560,"Irishpotato,boiled",Non-Indian reference food,59.0,Henry et al. GI tables (non-Indian cohort),12.8,11.5,14.1,Medium,0.88,100,21.6,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0561,"Irishpotato,baked",Non-Indian reference food,83.0,Henry et al. GI tables (non-Indian cohort),16.6,15.0,18.3,Medium,0.88,100,20.0,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0562,"Irishpotato,fried",Non-Indian reference food,70.0,Henry et al. GI tables (non-Indian cohort),14.0,12.6,15.4,Medium,0.88,100,20.0,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0563,"Dasheen,boiled",Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),12.9,11.6,14.2,Medium,0.88,100,17.9,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0564,"Cocoyam,boiled",Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),6.3,5.7,7.0,Low,0.88,100,10.4,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0565,"Pumpkin,boiled",Non-Indian reference food,66.0,Henry et al. GI tables (non-Indian cohort),14.7,13.3,16.2,Medium,0.88,100,22.3,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0566,"Breadfruit,boiled",Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),8.5,7.6,9.3,Low,0.88,100,18.1,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0567,"Breadfruit,roasted",Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),16.3,14.6,17.9,Medium,0.88,100,22.6,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0568,"Greenbanana,boiled",Non-Indian reference food,37.0,Henry et al. GI tables (non-Indian cohort),8.2,7.4,9.0,Low,0.88,100,22.2,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0569,"Greenbanana,fried",Non-Indian reference food,35.0,Henry et al. GI tables (non-Indian cohort),9.0,8.1,9.9,Low,0.88,100,25.6,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0570,"Greenplantain,boiled",Non-Indian reference food,39.0,Henry et al. GI tables (non-Indian cohort),7.5,6.8,8.3,Low,0.88,100,19.3,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0571,"Greenplantain,fried",Non-Indian reference food,40.0,Henry et al. GI tables (non-Indian cohort),11.4,10.2,12.5,Medium,0.88,100,28.4,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0572,"Ripeplantain,boiled",Non-Indian reference food,66.0,Henry et al. GI tables (non-Indian cohort),10.7,9.6,11.8,Medium,0.88,100,16.2,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0573,"Ripeplantain,fried",Non-Indian reference food,90.0,Henry et al. GI tables (non-Indian cohort),21.3,19.1,23.4,High,0.88,100,23.6,Original country: WestIndia. Renamed generically for Indian audience.
NONIND_0574,Whiteslicedbread,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),33.8,30.4,37.1,High,0.88,100,43.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0575,Wholemealbread,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),30.1,27.1,33.1,High,0.88,100,39.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0576,Ordinarywhitebread,Non-Indian reference food,80.0,Henry et al. GI tables (non-Indian cohort),33.1,29.8,36.4,High,0.88,100,41.3,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0577,Wholemealbreadandlentilcurry,Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),36.7,33.1,40.4,High,0.88,100,60.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0578,Whiteslicedbread,Non-Indian reference food,100.0,Henry et al. GI tables (non-Indian cohort),43.9,39.5,48.2,High,0.88,100,43.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0579,Wholemealbread,Non-Indian reference food,103.0,Henry et al. GI tables (non-Indian cohort),40.2,36.2,44.3,High,0.88,100,39.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0580,Ordinarywhitebread,Non-Indian reference food,114.0,Henry et al. GI tables (non-Indian cohort),47.1,42.4,51.8,High,0.88,100,41.3,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0581,Wholemealbreadandlentilcurry,Non-Indian reference food,87.0,Henry et al. GI tables (non-Indian cohort),52.4,47.2,57.7,High,0.88,100,60.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0582,Wheatflourroti,Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),14.4,13.0,15.8,Medium,0.88,100,20.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0583,Riceflourroti,Non-Indian reference food,69.0,Henry et al. GI tables (non-Indian cohort),13.8,12.4,15.2,Medium,0.88,100,20.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0584,Kurakkanflourroti,Non-Indian reference food,70.0,Henry et al. GI tables (non-Indian cohort),14.0,12.6,15.4,Medium,0.88,100,20.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0585,Attaflourroti,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),26.8,24.1,29.5,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0586,Wheatflourpittu,Non-Indian reference food,101.0,Henry et al. GI tables (non-Indian cohort),40.4,36.4,44.4,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0587,Riceflourpittu,Non-Indian reference food,103.0,Henry et al. GI tables (non-Indian cohort),41.2,37.1,45.3,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0588,Kurakkanflourpittu,Non-Indian reference food,85.0,Henry et al. GI tables (non-Indian cohort),34.0,30.6,37.4,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0589,Boiledchickpea,Non-Indian reference food,29.0,Henry et al. GI tables (non-Indian cohort),11.6,10.4,12.8,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0590,Boiledmungbean,Non-Indian reference food,57.0,Henry et al. GI tables (non-Indian cohort),22.8,20.5,25.1,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0591,Boiledcowpea,Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),19.6,17.6,21.6,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0592,Olu-milkrice,Non-Indian reference food,91.0,Henry et al. GI tables (non-Indian cohort),36.4,32.8,40.0,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0593,Breadfruit,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),26.0,23.4,28.6,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0594,Hopperss,Non-Indian reference food,120.0,Henry et al. GI tables (non-Indian cohort),48.0,43.2,52.8,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0595,Parboiledricewithgreencurry,Non-Indian reference food,47.5,Henry et al. GI tables (non-Indian cohort),9.5,8.5,10.4,Low,0.88,100,20.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0596,Parboiledricewithgravy,Non-Indian reference food,56.3,Henry et al. GI tables (non-Indian cohort),11.9,10.7,13.1,Medium,0.88,100,21.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0597,Parboiledricewithgreencurryandgravy,Non-Indian reference food,54.7,Henry et al. GI tables (non-Indian cohort),10.1,9.1,11.1,Medium,0.88,100,18.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0598,‘Kurakkanpittu’withgreencurry,Non-Indian reference food,57.5,Henry et al. GI tables (non-Indian cohort),16.5,14.8,18.1,Medium,0.88,100,28.6,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0599,‘Kurakkanpittu’withgravy,Non-Indian reference food,63.2,Henry et al. GI tables (non-Indian cohort),19.6,17.6,21.6,Medium,0.88,100,31.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0600,‘Kurakkanpittu’withgreencurryandgravy,Non-Indian reference food,59.2,Henry et al. GI tables (non-Indian cohort),15.2,13.7,16.7,Medium,0.88,100,25.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0601,‘Attapittu’withgreencurry,Non-Indian reference food,44.4,Henry et al. GI tables (non-Indian cohort),10.2,9.2,11.2,Medium,0.88,100,22.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0602,‘Attapittu’withgravy,Non-Indian reference food,50.8,Henry et al. GI tables (non-Indian cohort),12.4,11.2,13.7,Medium,0.88,100,24.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0603,‘Attapittu’withgreencurryandgravy,Non-Indian reference food,46.3,Henry et al. GI tables (non-Indian cohort),9.7,8.8,10.7,Low,0.88,100,21.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0604,Chickpeameal,Non-Indian reference food,40.0,Henry et al. GI tables (non-Indian cohort),5.4,4.8,5.9,Low,0.88,100,13.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0605,Redricemeal+accompaniments,Non-Indian reference food,64.0,Henry et al. GI tables (non-Indian cohort),10.7,9.7,11.8,Medium,0.88,100,16.8,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0606,Attarotimeal+accompaniments,Non-Indian reference food,88.0,Henry et al. GI tables (non-Indian cohort),25.9,23.3,28.5,High,0.88,100,29.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0607,"Ricewithlentilcurry,boiledegg,coconut",Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),0.1,0.1,0.1,Low,0.88,100,0.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0608,Chickpeameal,Non-Indian reference food,40.0,Henry et al. GI tables (non-Indian cohort),5.4,4.8,5.9,Low,0.88,100,13.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0609,Redricemeal+accompaniments,Non-Indian reference food,64.0,Henry et al. GI tables (non-Indian cohort),18.8,16.9,20.7,Medium,0.88,100,29.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0610,Attarotimeal+accompaniments,Non-Indian reference food,88.0,Henry et al. GI tables (non-Indian cohort),14.8,13.3,16.2,Medium,0.88,100,16.8,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0611,Banana(Silk),Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),16.1,14.4,17.7,Medium,0.88,100,26.3,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0612,Banana(Mysore),Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),13.9,12.5,15.2,Medium,0.88,100,22.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0613,Banana(GrosMichel),Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),12.4,11.2,13.6,Medium,0.88,100,18.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0614,Banana(PisangAwak),Non-Indian reference food,69.0,Henry et al. GI tables (non-Indian cohort),15.7,14.1,17.2,Medium,0.88,100,22.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0615,Whiterice,Non-Indian reference food,66.6,Henry et al. GI tables (non-Indian cohort),17.5,15.7,19.2,Medium,0.88,100,26.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0616,Brownrice,Non-Indian reference food,60.2,Henry et al. GI tables (non-Indian cohort),13.4,12.0,14.7,Medium,0.88,100,22.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0617,Parboiledrice,Non-Indian reference food,56.0,Henry et al. GI tables (non-Indian cohort),12.9,11.6,14.2,Medium,0.88,100,23.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0618,Pittu(fromcerealflour),Non-Indian reference food,43.7,Henry et al. GI tables (non-Indian cohort),19.7,17.7,21.7,Medium,0.88,100,45.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0619,‘Stringhopper’(fromcerealflour),Non-Indian reference food,50.0,Henry et al. GI tables (non-Indian cohort),18.8,16.9,20.6,Medium,0.88,100,37.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0620,Cassava(tuber),Non-Indian reference food,78.7,Henry et al. GI tables (non-Indian cohort),25.4,22.8,27.9,High,0.88,100,32.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0621,Greengram(legume),Non-Indian reference food,31.4,Henry et al. GI tables (non-Indian cohort),8.0,7.2,8.8,Low,0.88,100,25.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0622,Chickpea(legume),Non-Indian reference food,33.3,Henry et al. GI tables (non-Indian cohort),9.9,8.9,10.8,Low,0.88,100,29.6,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0623,Kathali,Non-Indian reference food,54.5,Henry et al. GI tables (non-Indian cohort),12.5,11.3,13.8,Medium,0.88,100,23.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0624,Kappal,Non-Indian reference food,50.4,Henry et al. GI tables (non-Indian cohort),12.0,10.8,13.2,Medium,0.88,100,23.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0625,Itharai,Non-Indian reference food,48.5,Henry et al. GI tables (non-Indian cohort),13.1,11.8,14.4,Medium,0.88,100,27.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0626,Jackfruit,Non-Indian reference food,65.4,Henry et al. GI tables (non-Indian cohort),8.5,7.6,9.3,Low,0.88,100,13.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0627,Papaya,Non-Indian reference food,34.9,Henry et al. GI tables (non-Indian cohort),2.9,2.6,3.2,Low,0.88,100,8.3,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0628,Coconutmilkporridge(Cocosnucifera),Non-Indian reference food,31.0,Henry et al. GI tables (non-Indian cohort),12.4,11.2,13.6,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0629,Riceporridge,Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),18.4,16.6,20.2,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0630,MurrayakoenigiiSpreng(Karapincha),Non-Indian reference food,44.0,Henry et al. GI tables (non-Indian cohort),17.6,15.8,19.4,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0631,Hemidesmusindicus(Iramusu),Non-Indian reference food,40.0,Henry et al. GI tables (non-Indian cohort),16.0,14.4,17.6,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0632,Aeglemarmelos(Beli),Non-Indian reference food,50.0,Henry et al. GI tables (non-Indian cohort),20.0,18.0,22.0,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0633,CoreopsisauriculataLinn.(Ranawara),Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),30.8,27.7,33.9,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0634,ClitoriaternateaLinn.(Elakatarolu),Non-Indian reference food,53.0,Henry et al. GI tables (non-Indian cohort),21.2,19.1,23.3,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0635,Cardiospermumhalicacabum(WelPenela),Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),18.4,16.6,20.2,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0636,AlphonseazeylanicaLinn.(Yakinarang),Non-Indian reference food,52.0,Henry et al. GI tables (non-Indian cohort),20.8,18.7,22.9,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0637,Cannabisindica(Kowakka),Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),19.6,17.6,21.6,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0638,Osbeckiaoctandra(Heenbovitiya),Non-Indian reference food,55.0,Henry et al. GI tables (non-Indian cohort),22.0,19.8,24.2,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0639,Aervalanata(Polpala),Non-Indian reference food,32.0,Henry et al. GI tables (non-Indian cohort),12.8,11.5,14.1,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0640,Asparagusracemosus(haathawaariya),Non-Indian reference food,37.0,Henry et al. GI tables (non-Indian cohort),14.8,13.3,16.3,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0641,Scopariadulcis(Walkoththamalli),Non-Indian reference food,39.0,Henry et al. GI tables (non-Indian cohort),15.6,14.0,17.2,Medium,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0642,"Ricewithlentilcurry,boiledegg,coconut",Non-Indian reference food,63.0,Henry et al. GI tables (non-Indian cohort),0.1,0.1,0.1,Low,0.88,100,0.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0643,"Ricewithlentilcurry,boiledegg,coconut",Non-Indian reference food,57.0,Henry et al. GI tables (non-Indian cohort),0.1,0.1,0.1,Low,0.88,100,0.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0644,Brownriceflourstringhoppers+beanscurry,Non-Indian reference food,39.9,Henry et al. GI tables (non-Indian cohort),24.0,21.6,26.4,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0645,Whitericeflourstringhoppers+beanscurry,Non-Indian reference food,42.0,Henry et al. GI tables (non-Indian cohort),25.2,22.7,27.7,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0646,Brownriceflourstringhoppers+lentilcurry,Non-Indian reference food,44.3,Henry et al. GI tables (non-Indian cohort),26.6,23.9,29.2,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0647,Whitericeflourstringhoppers+lentilcurry,Non-Indian reference food,53.5,Henry et al. GI tables (non-Indian cohort),32.1,28.9,35.3,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0648,Brownriceflourstringhoppers+fishcurry,Non-Indian reference food,45.3,Henry et al. GI tables (non-Indian cohort),27.2,24.4,29.9,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0649,Whitericeflourstringhoppers+fishcurry,Non-Indian reference food,56.1,Henry et al. GI tables (non-Indian cohort),33.7,30.3,37.0,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0650,Brownriceflourstringhoppers+coconut,Non-Indian reference food,50.5,Henry et al. GI tables (non-Indian cohort),30.3,27.2,33.3,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0651,Whitericeflourstringhoppers+coconut,Non-Indian reference food,69.2,Henry et al. GI tables (non-Indian cohort),41.5,37.4,45.7,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0652,Pittu(madewith25%soyflourand75%,Non-Indian reference food,35.5,Henry et al. GI tables (non-Indian cohort),0.5,0.5,0.6,Low,0.88,100,1.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0653,Pittuwithvegetablecurry,Non-Indian reference food,30.2,Henry et al. GI tables (non-Indian cohort),3.9,3.5,4.3,Low,0.88,100,12.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0654,Rotti(madewith25%soyflourand75%,Non-Indian reference food,36.0,Henry et al. GI tables (non-Indian cohort),7.4,6.6,8.1,Low,0.88,100,20.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0655,Rottiwithvegetablecurry,Non-Indian reference food,31.1,Henry et al. GI tables (non-Indian cohort),5.0,4.5,5.5,Low,0.88,100,16.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0656,Wandu(madewith25%soyflourand75%,Non-Indian reference food,43.0,Henry et al. GI tables (non-Indian cohort),0.5,0.5,0.6,Low,0.88,100,1.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0657,Wanduwithvegetablecurry,Non-Indian reference food,36.5,Henry et al. GI tables (non-Indian cohort),4.1,3.7,4.5,Low,0.88,100,11.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0658,Hopper(madewith25%soyflourand75%,Non-Indian reference food,45.2,Henry et al. GI tables (non-Indian cohort),0.7,0.6,0.7,Low,0.88,100,1.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0659,Hopperwithvegetablecurry,Non-Indian reference food,38.3,Henry et al. GI tables (non-Indian cohort),4.8,4.4,5.3,Low,0.88,100,12.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0660,Thosai(madewith25%soyflourand75%,Non-Indian reference food,47.3,Henry et al. GI tables (non-Indian cohort),0.7,0.6,0.7,Low,0.88,100,1.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0661,Thosaiandsambol,Non-Indian reference food,63.9,Henry et al. GI tables (non-Indian cohort),17.0,15.3,18.8,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0662,"Thosai,sambolandplantain",Non-Indian reference food,60.2,Henry et al. GI tables (non-Indian cohort),16.0,14.4,17.6,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0663,ThosaiandSampar,Non-Indian reference food,71.9,Henry et al. GI tables (non-Indian cohort),19.2,17.3,21.1,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0664,"Thosai,samparandplantain",Non-Indian reference food,68.6,Henry et al. GI tables (non-Indian cohort),18.3,16.5,20.1,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0665,"Thosai,sambolandsampar",Non-Indian reference food,65.6,Henry et al. GI tables (non-Indian cohort),17.5,15.8,19.3,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0666,"Thosai,sambol,samparandplantain",Non-Indian reference food,63.0,Henry et al. GI tables (non-Indian cohort),16.8,15.1,18.5,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0667,,Non-Indian reference food,20.0,Henry et al. GI tables (non-Indian cohort),245.0,220.5,269.5,High,0.88,100,1225.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0668,,Non-Indian reference food,20.0,Henry et al. GI tables (non-Indian cohort),377.5,339.8,415.3,High,0.88,100,1887.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0669,,Non-Indian reference food,120.0,Henry et al. GI tables (non-Indian cohort),1260.0,1134.0,1386.0,High,0.88,100,1050.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0670,IndianBasmatirice(microwave)+0g,Non-Indian reference food,43.0,Henry et al. GI tables (non-Indian cohort),14.2,12.8,15.7,Medium,0.88,100,33.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0671,Parboiledrice,Non-Indian reference food,56.0,Henry et al. GI tables (non-Indian cohort),14.9,13.4,16.4,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0672,Whiterice(Sampa),Non-Indian reference food,66.6,Henry et al. GI tables (non-Indian cohort),17.8,16.0,19.5,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0673,Brownrice,Non-Indian reference food,60.2,Henry et al. GI tables (non-Indian cohort),16.1,14.5,17.7,Medium,0.88,100,26.7,Original country: SriLanka. Renamed generically for Indian audience.
