food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
NONIND_0737,Thareed,Non-Indian reference food,74.0,Henry et al. GI tables (non-Indian cohort),8.0,7.04,8.96,Low,0.88,100,10.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0406,Redbeangruel,Non-Indian reference food,38.5,Henry et al. GI tables (non-Indian cohort),7.8,6.86,8.74,Low,0.88,100,20.2,Original country: Korea. Renamed generically for Indian audience.
NONIND_0423,Steamedstuffedbun,Non-Indian reference food,39.1,Henry et al. GI tables (non-Indian cohort),7.8,6.86,8.74,Low,0.88,100,20.0,Original country: China. Renamed generically for Indian audience.
NONIND_0160,Redbean,Non-Indian reference food,26.0,Henry et al. GI tables (non-Indian cohort),7.7,6.78,8.62,Low,0.88,100,29.8,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0735,Habbahamra,Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),7.5,6.6,8.4,Low,0.88,100,16.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0017,Icelemontea,Non-Indian reference food,74.0,Henry et al. GI tables (non-Indian cohort),7.4,6.51,8.29,Low,0.88,100,10.0,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0106,Friedredrice,Non-Indian reference food,41.0,Henry et al. GI tables (non-Indian cohort),7.4,6.51,8.29,Low,0.88,100,18.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0654,Rotti(Madewith 25%Soyflourand 75%,Non-Indian reference food,36.0,Henry et al. GI tables (non-Indian cohort),7.4,6.51,8.29,Low,0.88,100,20.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0277,Yaconjuice,Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),7.3,6.42,8.18,Low,0.88,100,12.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0220,Whitesweetpotatopuddingwithadditionof,Non-Indian reference food,33.8,Henry et al. GI tables (non-Indian cohort),7.2,6.34,8.06,Low,0.88,100,21.4,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0532,Chineseherbaljelly,Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),7.1,6.25,7.95,Low,0.88,100,15.0,Original country: Hong. Renamed generically for Indian audience.
NONIND_0740,Arseyah,Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),7.1,6.25,7.95,Low,0.88,100,9.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0004,Meesiam,Non-Indian reference food,88.0,Henry et al. GI tables (non-Indian cohort),6.7,5.9,7.5,Low,0.88,100,7.6,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0162,Cowpea,Non-Indian reference food,35.0,Henry et al. GI tables (non-Indian cohort),6.7,5.9,7.5,Low,0.88,100,19.2,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0107,Friedparboiledrice Faizabasmati,Non-Indian reference food,41.0,Henry et al. GI tables (non-Indian cohort),6.5,5.72,7.28,Low,0.88,100,15.9,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0288,Mango,Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),6.5,5.72,7.28,Low,0.88,100,14.2,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0736,Harees,Non-Indian reference food,42.0,Henry et al. GI tables (non-Indian cohort),6.5,5.72,7.28,Low,0.88,100,15.5,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0787,Mehshemalfouf,Non-Indian reference food,67.9,Henry et al. GI tables (non-Indian cohort),6.5,5.72,7.28,Low,0.88,100,9.5,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0786,Meghleh,Non-Indian reference food,49.5,Henry et al. GI tables (non-Indian cohort),6.3,5.54,7.06,Low,0.88,100,12.8,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0399,Greenbeanjelly,Non-Indian reference food,55.1,Henry et al. GI tables (non-Indian cohort),6.2,5.46,6.94,Low,0.88,100,11.3,Original country: Korea. Renamed generically for Indian audience.
NONIND_0216,Cookiesmadewithbrownriceflour Oryza,Non-Indian reference food,17.4,Henry et al. GI tables (non-Indian cohort),6.0,5.28,6.72,Low,0.88,100,34.2,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0363,Boiledbarleymax,Non-Indian reference food,24.3,Henry et al. GI tables (non-Indian cohort),6.0,5.28,6.72,Low,0.88,100,24.5,Original country: Japan. Renamed generically for Indian audience.
NONIND_0783,Bourgoulabanadoura,Non-Indian reference food,50.1,Henry et al. GI tables (non-Indian cohort),6.0,5.28,6.72,Low,0.88,100,11.9,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0165,Soybean,Non-Indian reference food,31.0,Henry et al. GI tables (non-Indian cohort),5.6,4.93,6.27,Low,0.88,100,18.1,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0422,Dumpling,Non-Indian reference food,28.0,Henry et al. GI tables (non-Indian cohort),5.6,4.93,6.27,Low,0.88,100,20.0,Original country: China. Renamed generically for Indian audience.
NONIND_0481,Mungbeannoodles,Non-Indian reference food,28.0,Henry et al. GI tables (non-Indian cohort),5.6,4.93,6.27,Low,0.88,100,20.0,"Original country: Taiwan,China. Renamed generically for Indian audience."
NONIND_0108,Red Fleshedseedlesswatermelon,Non-Indian reference food,51.0,Henry et al. GI tables (non-Indian cohort),5.4,4.75,6.05,Low,0.88,100,10.6,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0111,Red Fleshedseedlesswatermelonjuice,Non-Indian reference food,51.0,Henry et al. GI tables (non-Indian cohort),5.4,4.75,6.05,Low,0.88,100,10.6,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0604,Chickpeameal,Non-Indian reference food,40.0,Henry et al. GI tables (non-Indian cohort),5.4,4.75,6.05,Low,0.88,100,13.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0109,Red Fleshedseededwatermelon,Non-Indian reference food,48.0,Henry et al. GI tables (non-Indian cohort),5.0,4.4,5.6,Low,0.88,100,10.5,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0110,Yellow-Fleshedwatermelon,Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),5.0,4.4,5.6,Low,0.88,100,10.7,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0655,Rottiwithvegetablecurry,Non-Indian reference food,31.1,Henry et al. GI tables (non-Indian cohort),5.0,4.4,5.6,Low,0.88,100,16.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0659,Hopperwithvegetablecurry,Non-Indian reference food,38.3,Henry et al. GI tables (non-Indian cohort),4.8,4.22,5.38,Low,0.88,100,12.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0789,Rizadgeg,Non-Indian reference food,57.3,Henry et al. GI tables (non-Indian cohort),4.8,4.22,5.38,Low,0.88,100,8.3,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0018,Barleydrink,Non-Indian reference food,62.0,Henry et al. GI tables (non-Indian cohort),4.7,4.14,5.26,Low,0.88,100,7.6,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0164,Ediblepoddedpeas,Non-Indian reference food,30.0,Henry et al. GI tables (non-Indian cohort),4.2,3.7,4.7,Low,0.88,100,14.0,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0657,Wanduwithvegetablecurry,Non-Indian reference food,36.5,Henry et al. GI tables (non-Indian cohort),4.1,3.61,4.59,Low,0.88,100,11.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0653,Pittuwithvegetablecurry,Non-Indian reference food,30.2,Henry et al. GI tables (non-Indian cohort),3.9,3.43,4.37,Low,0.88,100,12.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0276,Yacon,Non-Indian reference food,34.0,Henry et al. GI tables (non-Indian cohort),3.5,3.08,3.92,Low,0.88,100,10.2,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0302,Whiterice−Referencefood,Non-Indian reference food,100.0,Henry et al. GI tables (non-Indian cohort),3.4,2.99,3.81,Low,0.88,100,3.4,Original country: Japan. Renamed generically for Indian audience.
NONIND_0734,Chami,Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),3.2,2.82,3.58,Low,0.88,100,5.3,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0016,Icegreentea,Non-Indian reference food,50.0,Henry et al. GI tables (non-Indian cohort),3.0,2.64,3.36,Low,0.88,100,6.0,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0285,Cantalope,Non-Indian reference food,34.0,Henry et al. GI tables (non-Indian cohort),2.9,2.55,3.25,Low,0.88,100,8.6,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0294,Squash,Non-Indian reference food,44.0,Henry et al. GI tables (non-Indian cohort),2.8,2.46,3.14,Low,0.88,100,6.4,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0298,Avocado,Non-Indian reference food,31.0,Henry et al. GI tables (non-Indian cohort),2.7,2.38,3.02,Low,0.88,100,8.8,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0785,Loubiehbzet,Non-Indian reference food,12.8,Henry et al. GI tables (non-Indian cohort),2.7,2.38,3.02,Low,0.88,100,20.8,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0706,Skimmedmilkpowderwithpowderedoats,Non-Indian reference food,12.0,Henry et al. GI tables (non-Indian cohort),2.6,2.29,2.91,Low,0.88,100,22.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0295,Carrot,Non-Indian reference food,35.0,Henry et al. GI tables (non-Indian cohort),2.5,2.2,2.8,Low,0.88,100,7.1,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0213,Pekawai,Non-Indian reference food,12.0,Henry et al. GI tables (non-Indian cohort),2.4,2.11,2.69,Low,0.88,100,20.0,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0228,Snackbarmadefromsaguflour,Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),2.1,1.85,2.35,Low,0.88,100,4.6,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0297,Togue,Non-Indian reference food,25.0,Henry et al. GI tables (non-Indian cohort),1.8,1.58,2.02,Low,0.88,100,7.3,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0792,Siyadieh,Non-Indian reference food,14.6,Henry et al. GI tables (non-Indian cohort),1.7,1.5,1.9,Low,0.88,100,11.6,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0158,Arrowroot Marantaarundinacealinn,Non-Indian reference food,14.0,Henry et al. GI tables (non-Indian cohort),1.2,1.06,1.34,Low,0.88,100,8.3,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0280,Sitaw,Non-Indian reference food,23.0,Henry et al. GI tables (non-Indian cohort),1.2,1.06,1.34,Low,0.88,100,5.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0296,Sayote,Non-Indian reference food,27.0,Henry et al. GI tables (non-Indian cohort),0.9,0.79,1.01,Low,0.88,100,3.5,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0658,Hopper(Madewith 25%Soyflourand 75%,Non-Indian reference food,45.2,Henry et al. GI tables (non-Indian cohort),0.7,0.62,0.78,Low,0.88,100,1.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0660,Thosai(Madewith 25%Soyflourand 75%,Non-Indian reference food,47.3,Henry et al. GI tables (non-Indian cohort),0.7,0.62,0.78,Low,0.88,100,1.4,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0652,Pittu(Madewith 25%Soyflourand 75%,Non-Indian reference food,35.5,Henry et al. GI tables (non-Indian cohort),0.5,0.44,0.56,Low,0.88,100,1.5,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0656,Wandu(Madewith 25%Soyflourand 75%,Non-Indian reference food,43.0,Henry et al. GI tables (non-Indian cohort),0.5,0.44,0.56,Low,0.88,100,1.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0607,Ricewithlentilcurry,Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),0.1,0.09,0.11,Low,0.88,100,0.2,Original country: SriLanka. Renamed generically for Indian audience.
